,index,GA_EventID,DATESTR,DATENUM,TYPE,DEPENDENCE,LON,LAT,DEP,LOCSRC,PREFMW,PREFMWSRC,PREFMS,PREFMSSRC,PREFmb,PREFmbSRC,PREFML,PREFMLSRC,MLREGION,REVML,MX_ORIGML,MX_TYPE,MX_REVML,MX_REVMLTYPE,MX_REVMLSRC,MS2MW,mb2MW,ML2MW,PREFMW.1,PREFMWSRC.1,COMM,MLa_net,MLa01_net,MLa05_net,MLa075_net,MLa_nob,MLa01_nob,MLa05_nob,MLa075_nob,Region,MLa_dmn,MLa_dmx,MLa05_dmn,MLa05_dmx,MLa075_dmn,MLa075_dmx,MLa01_dmn,MLa01_dmx,Catalogue,Event Type,AntelopeID,AntelopeML,SeiscompML
268,11020.0,,2011-06-29 06:16:01,734683.2611,local,1.0,138.6752,-30.1004,0.0,IDC,,,,,,,2.7,IDC,SA,,2.7,ML,2.7,ML,IDC,,,3.0,3.0,ML2MW,38 km NE of Lyndhurst; SA,3.8947999925000003,4.143318297,3.170781413,2.888464968,2.0,1.0,3.0,5.0,SAustralia,369.99919884976856,689.863165137828,369.99919884976856,689.863165137828,369.99919884976856,689.863165137828,369.99919884976856,689.863165137828,NSHA18,local,,,
269,11021.0,,2011-06-30 06:15:00,734684.2604,local,1.0,138.4593,-30.2557,0.0,IDC,,,,,,,2.9,IDC,SA,,2.9,ML,2.9,ML,IDC,,,3.14,3.14,ML2MW,11 km ENE of Lyndhurst; SA,3.807154885,3.798502381,3.1001101075,3.0569369345000004,2.0,2.0,4.0,4.0,SAustralia,326.4086422078995,705.7644590328205,326.4086422078995,705.7644590328205,326.4086422078995,705.7644590328205,326.4086422078995,705.7644590328205,NSHA18,local,,,
270,11022.0,,2011-07-02 00:48:01,734686.0334,local,1.0,123.9576,-18.3659,0.0,IDC,,,,,,,4.0,IDC,WA,,4.0,ML,4.0,ML,IDC,,,3.98,3.98,ML2MW,123 km SSE of Derby; WA,3.191296896,3.357265533,3.085928999,3.017782905,3.0,2.0,3.0,3.0,SWAustralia,180.42025376554022,591.8181695077603,180.42025376554022,591.8181695077603,180.42025376554022,591.8181695077603,180.42025376554022,591.8181695077603,NSHA18,local,,,
271,11023.0,,2011-07-02 13:55:07,734686.58,local,1.0,151.37,-32.815,10.0,MEL,,,,,,,2.5,MEL,SEA,2.45,2.5,ML,2.45,REV_ML,REV_ML,,,2.83,2.83,ML2MW,Cessnock; NSW,2.8925058495,2.75288571,2.486176245,2.1252851215,4.0,5.0,5.0,4.0,SEAustralia,50.09043814667658,751.452072061859,50.09043814667658,751.452072061859,50.09043814667658,751.452072061859,50.09043814667658,751.452072061859,NSHA18,local,,,
272,11024.0,ga2011nbskgr,2011-07-05 01:32:11,734689.064,local,0.0,145.869,-38.416,8.8,MEL,4.1,Ghasemi et al (2016),4.3,AUST,,,4.47,Allen (unpublished),SEA,,4.1,MW,4.1,MW,Ghasemi et al (2016),4.73,,4.37,4.1,Ghasemi et al (2016),4.4 km ENE of Korumburra; Vic,4.454461541,4.442569039,4.46879209,4.456392245,9.0,9.0,9.0,9.0,SEAustralia,99.46528296671863,763.2764380441322,99.46528296671863,763.2764380441322,99.46528296671863,763.2764380441322,99.46528296671863,763.2764380441322,NSHA18,local,,,
273,11025.0,,2011-07-05 01:45:22,734689.0732,local,0.0,145.871,-38.441,10.0,MEL,,,,,,,2.6,MEL,SEA,2.59,2.6,ML,2.59,REV_ML,REV_ML,,,2.92,2.92,ML2MW,Korumburra; Vic,2.794744073,3.1023433225000003,3.0387838045000004,2.7940504985,3.0,4.0,4.0,4.0,SEAustralia,102.14054348996872,766.0547470138215,102.14054348996872,766.0547470138215,102.14054348996872,766.0547470138215,102.14054348996872,766.0547470138215,NSHA18,local,,,
274,11026.0,ga2011nbuoiv,2011-07-05 02:37:18,734689.1092,local,0.0,145.847,-38.42,8.7,MEL,,,,,,,3.1,MEL,SEA,3.09,3.1,ML,3.09,REV_ML,REV_ML,,,3.28,3.28,ML2MW,Korumburra; Vic,3.383445518,3.426261437,3.364342181,3.343608107,4.0,5.0,7.0,7.0,SEAustralia,99.25730507373471,763.6804996307319,99.25730507373471,763.6804996307319,99.25730507373471,763.6804996307319,99.25730507373471,763.6804996307319,NSHA18,local,,,
275,11027.0,ga2011nchuib,2011-07-05 09:16:25,734689.3864,local,0.0,145.848,-38.433,9.9,MEL,,,3.5,AUST,,,3.71,AUST,SEA,,3.71,ML,3.71,ML,AUST,4.26,,3.75,3.75,ML2MW,Korumburra; Vic,3.899190228,3.87593605,3.841228298,3.8183025424999997,9.0,9.0,10.0,10.0,SEAustralia,100.65423208876054,765.1249822206089,100.65423208876054,765.1249822206089,100.65423208876054,765.1249822206089,100.65423208876054,765.1249822206089,NSHA18,local,,,
276,11028.0,,2011-07-05 13:39:04,734689.5688,local,0.0,145.882,-38.376,10.0,MEL,,,,,,,2.5,MEL,SEA,2.49,2.5,ML,2.49,REV_ML,REV_ML,,,2.85,2.85,ML2MW,Korumburra; Vic,3.197112562,3.795216202,2.8972367759999997,2.623996812,2.0,3.0,4.0,3.0,SEAustralia,95.69957364627268,758.8635757827858,95.69957364627268,758.8635757827858,95.69957364627268,758.8635757827858,95.69957364627268,758.8635757827858,NSHA18,local,,,
277,11029.0,ga2011ncxgmt,2011-07-05 17:03:10,734689.7105,local,0.0,145.865,-38.397,10.0,MEL,,,,,,,3.2,MEL,SEA,3.19,3.2,ML,3.19,REV_ML,REV_ML,,,3.35,3.35,ML2MW,Korumburra; Vic,3.4567641945,3.37340723,3.4024930245,3.321699023,8.0,7.0,8.0,9.0,SEAustralia,97.36219763640997,761.1602116108818,97.36219763640997,761.1602116108818,97.36219763640997,761.1602116108818,97.36219763640997,761.1602116108818,NSHA18,local,,,
278,11030.0,ga2011nfgwhn,2011-07-07 00:01:59,734691.0014,local,1.0,121.473,-30.832,0.0,AUST,,,,,,,2.8,AUST,WA,,2.8,ML,2.8,ML,AUST,,,3.07,3.07,ML2MW,Kalgoorlie; WA,3.3430133965,3.4441279905,3.155175416,2.6697329735,2.0,2.0,3.0,4.0,SWAustralia,364.182873713151,630.2003461954687,364.182873713151,630.2003461954687,364.182873713151,630.2003461954687,364.182873713151,630.2003461954687,NSHA18,local,,,
279,11031.0,ga2011ngqgml,2011-07-07 17:49:49,734691.7429,local,0.0,145.862,-38.438,7.6,MEL,,,,,,,3.1,MEL,SEA,3.09,3.1,ML,3.09,REV_ML,REV_ML,,,3.28,3.28,ML2MW,Korumburra; Vic,3.044377159,3.028774524,3.01700894,2.9041973729999997,3.0,3.0,3.0,6.0,SEAustralia,101.5695436251226,765.7047305165457,101.5695436251226,765.7047305165457,101.5695436251226,765.7047305165457,101.5695436251226,765.7047305165457,NSHA18,local,,,
280,11032.0,ga2011ngwnxd,2011-07-07 20:59:29,734691.8746,local,1.0,147.123,-42.168,10.0,MEL,,,,,,,2.9,MEL,SEA,2.89,2.9,ML,2.89,REV_ML,REV_ML,,,3.13,3.13,ML2MW,Oatlands; Tas,2.630568128,2.61702344,2.561039957,2.4947156,2.0,2.0,3.0,3.0,SEAustralia,30.904772725943804,785.2093601328658,30.904772725943804,785.2093601328658,30.904772725943804,785.2093601328658,30.904772725943804,785.2093601328658,NSHA18,local,,,
281,11033.0,,2011-07-08 00:32:32,734692.0226,local,1.0,146.146,-17.024,10.0,MEL,,,,,,,2.5,MEL,SEA,2.46,2.5,ML,2.46,REV_ML,REV_ML,,,2.83,2.83,ML2MW,Off Gordonvale; Qld,2.773279243,2.764529518,2.753607997,2.746357215,3.0,3.0,3.0,3.0,SEAustralia,230.36670520661326,792.6019285865996,230.36670520661326,792.6019285865996,230.36670520661326,792.6019285865996,230.36670520661326,792.6019285865996,NSHA18,local,,,
282,11034.0,,2011-07-08 14:58:22,734692.6239,local,1.0,137.3092,-25.8993,0.0,IDC,,,,,,,2.7,IDC,WA,,2.7,ML,2.7,ML,IDC,,,3.0,3.0,ML2MW,Poeppel Corner; NT,,3.250355035,3.010035979,2.361806648,0.0,2.0,1.0,3.0,SWAustralia,636.4857583382495,783.1500381884896,636.4857583382495,783.1500381884896,636.4857583382495,783.1500381884896,636.4857583382495,783.1500381884896,NSHA18,local,,,
283,11035.0,ga2011nnofio,2011-07-11 12:19:25,734695.5135,local,1.0,139.746,-30.341,10.0,MEL,,,,,,,2.9,MEL,SA,,2.9,ML,2.9,ML,MEL,,,3.14,3.14,ML2MW,Innamincka; SA,3.2220766745000002,3.2358848595,3.150674132,3.107794462,4.0,4.0,4.0,4.0,SAustralia,245.1686616014014,738.9951409045323,245.1686616014014,738.9951409045323,245.1686616014014,738.9951409045323,245.1686616014014,738.9951409045323,NSHA18,local,,,
284,11036.0,ga2011nnqmvz,2011-07-11 13:28:33,734695.5615,local,1.0,141.553,-32.048,1.6,ADE,,,,,,,2.6,ADE,SEA,2.32,2.6,ML,2.32,REV_ML,REV_ML,,,2.73,2.73,ML2MW,SE of Broken Hill; NSW,3.2600571015,3.1323898210000003,2.767822575,2.512481028,2.0,2.0,4.0,5.0,SEAustralia,19.541317546598453,710.6389444606434,19.541317546598453,710.6389444606434,19.541317546598453,710.6389444606434,19.541317546598453,710.6389444606434,NSHA18,local,,,
285,11037.0,ga2011nocuxm,2011-07-11 19:39:58,734695.8194,local,1.0,116.135,-20.051,33.0,AUST,,,,,,,3.49,AUST,WA,,3.49,ML,3.49,ML,AUST,,,3.58,3.58,ML2MW,NW of Dampier; WA,3.5233369525000002,3.5047247434999997,3.374183807,3.3350410435000004,2.0,2.0,2.0,2.0,SWAustralia,394.42798255966255,772.0661172780601,394.42798255966255,772.0661172780601,394.42798255966255,772.0661172780601,394.42798255966255,772.0661172780601,NSHA18,local,,,
14798,11038.0,,2011-07-12 08:20:13,734696.3474,local,1.0,136.188,-28.2242,0.0,IDC,,,,,,,2.6,IDC,SA,,2.6,ML,2.6,ML,IDC,,,2.93,2.93,ML2MW,76 km N of William Creek; SA,,,,,,,,,,,,,,,,,,NSHA18,,,,
286,11039.0,ga2011nrnzdp,2011-07-13 16:30:12,734697.6876,local,1.0,139.721,-29.968,4.0,AUST,,,,,,,2.9,AUST,SEA,,2.9,ML,2.9,ML,AUST,,,3.14,3.14,ML2MW,NE of Arkaroola; SA,3.5402431090000004,3.5435026915,2.837515873,2.695464436,2.0,2.0,5.0,6.0,SEAustralia,277.2346765833434,597.47826815661,277.2346765833434,597.47826815661,277.2346765833434,597.47826815661,277.2346765833434,597.47826815661,NSHA18,local,,,
287,11040.0,ga2011nsibbu,2011-07-14 02:35:53,734698.1083,local,1.0,114.173,-33.165,0.0,AUST,,,3.15,AUST,,,3.43,AUST,WA,,3.43,ML,3.43,ML,AUST,4.08,,3.53,3.53,ML2MW,W of Bunbury; WA,3.702758268,3.6997296325,3.7035844895,3.702805041,8.0,8.0,8.0,8.0,SWAustralia,203.12274202952796,487.89564148282165,203.12274202952796,487.89564148282165,203.12274202952796,487.89564148282165,203.12274202952796,487.89564148282165,NSHA18,local,,,
288,11041.0,ga2011nsonsu,2011-07-14 05:51:36,734698.2442,local,2.0,120.356,-20.865,12.0,AUST,4.27,Ghasemi et al (2016),,,,,4.47,AUST,WA,,4.27,MW,4.27,MW,Ghasemi et al (2016),,,4.37,4.27,Ghasemi et al (2016),NE of Marble Bar; WA,4.664381794,4.653440134,4.57904322,4.549303454,3.0,3.0,3.0,3.0,SWAustralia,72.64576737902603,663.3492501508828,72.64576737902603,663.3492501508828,72.64576737902603,663.3492501508828,72.64576737902603,663.3492501508828,NSHA18,local,,,
289,11042.0,ga2011nsxrrw,2011-07-14 10:27:45,734698.4359,local,0.0,120.351,-21.093,11.0,AUST,,,,,,,2.7,AUST,WA,,2.7,ML,2.7,ML,AUST,,,3.0,3.0,ML2MW,E of Marble Bar; WA,1.820294368,1.746937065,1.597268378,1.575942306,1.0,1.0,1.0,1.0,SWAustralia,64.78959549346953,646.3053078928205,64.78959549346953,646.3053078928205,64.78959549346953,646.3053078928205,64.78959549346953,646.3053078928205,NSHA18,local,,,
290,11043.0,ga2011nuktjz,2011-07-15 06:06:26,734699.2545,local,1.0,139.714,-30.319,0.0,AUST,,,,,,,2.7,AUST,SA,,2.7,ML,2.7,ML,AUST,,,3.0,3.0,ML2MW,E of Arkaroola; SA,2.791733988,2.8254286889999998,2.925465568,2.7188093935,2.0,2.0,3.0,4.0,SAustralia,249.0738183653584,606.0653949889229,249.0738183653584,606.0653949889229,249.0738183653584,606.0653949889229,249.0738183653584,606.0653949889229,NSHA18,local,,,
291,11044.0,ga2011nxsulo,2011-07-17 01:22:28,734701.0573,local,2.0,117.8,-31.837,2.0,AUST,,,,,,,2.5,AUST,WA,,2.5,ML,2.5,ML,AUST,,,2.86,2.86,ML2MW,S of Kellerberrin; WA,2.870982537,2.856653044,2.829599047,2.751184568,7.0,7.0,9.0,9.0,SWAustralia,27.559615486067703,581.8667461474239,27.559615486067703,581.8667461474239,27.559615486067703,581.8667461474239,27.559615486067703,581.8667461474239,NSHA18,local,,,
292,11045.0,,2011-07-17 14:41:47,734701.6124,local,0.0,133.9344,-19.9305,0.0,IDC,,,,,,,3.0,IDC,WA,,3.0,ML,3.0,ML,IDC,,,3.21,3.21,ML2MW,42 km SW of Tennant Creek; NT,2.406160985,1.758122845,2.311968799,2.254137862,2.0,1.0,3.0,3.0,SWAustralia,44.55818943921684,722.5444282173901,44.55818943921684,722.5444282173901,44.55818943921684,722.5444282173901,44.55818943921684,722.5444282173901,NSHA18,local,,,
293,11046.0,ga2011obtfhu,2011-07-19 05:53:00,734703.2451,local,1.0,138.6,-31.295,21.2,ADE,,,,,,,2.5,ADE,SA,2.45,2.5,ML,2.45,REV_ML,REV_ML,,,2.82,2.82,ML2MW,Brachina Gorge; SA,2.645500749,2.959673893,2.708126621,2.6760002294999996,3.0,5.0,4.0,4.0,SAustralia,238.75077240979962,757.7030486142522,238.75077240979962,757.7030486142522,238.75077240979962,757.7030486142522,238.75077240979962,757.7030486142522,NSHA18,local,,,
294,11047.0,,2011-07-20 19:19:26,734704.8052,local,1.0,143.6,-38.951,10.0,MEL,,,,,,,2.7,MEL,SEA,2.65,2.7,ML,2.65,REV_ML,REV_ML,,,2.96,2.96,ML2MW,Off Cape Otway; Vic,3.3921269365,2.928885385,2.751535951,3.1499937,2.0,3.0,3.0,5.0,SEAustralia,225.44440315768858,742.9026293109762,225.44440315768858,742.9026293109762,225.44440315768858,742.9026293109762,225.44440315768858,742.9026293109762,NSHA18,local,,,
295,11048.0,,2011-07-21 14:18:32,734705.5962,local,1.0,140.938,-28.71,10.0,ADE,,,,,,,3.0,ADE,SEA,2.87,3.0,ML,2.87,REV_ML,REV_ML,,,3.11,3.11,ML2MW,NW of Cameron Corner; SA,4.1086045265,4.699719782,3.6741540335,2.346632577,2.0,1.0,2.0,3.0,SEAustralia,356.60890775238096,723.1126459570908,356.60890775238096,723.1126459570908,356.60890775238096,723.1126459570908,356.60890775238096,723.1126459570908,NSHA18,local,,,
296,11049.0,ga2011okfuam,2011-07-23 20:47:55,734707.8666,local,1.0,138.816,-32.026,10.1,ADE,,,,,,,3.3,ADE,SA,3.27,3.3,ML,3.27,REV_ML,REV_ML,,,3.41,3.41,ML2MW,S of Holowilena HS; SA,2.973681431,2.979368534,3.01055032,2.920141928,5.0,5.0,6.0,6.0,SAustralia,142.79774238575112,653.368180352807,142.79774238575112,653.368180352807,142.79774238575112,653.368180352807,142.79774238575112,653.368180352807,NSHA18,local,,,
297,11050.0,ga2011olmnxm,2011-07-24 13:16:30,734708.5531,local,1.0,114.557,-23.533,10.0,AUST,,,,,,,3.2,AUST,WA,,3.2,ML,3.2,ML,AUST,,,3.36,3.36,ML2MW,SE of Giralia; WA,3.198436354,3.1513316245,3.163793322,3.140851407,2.0,2.0,3.0,3.0,SWAustralia,534.469802831367,630.8414104173773,534.469802831367,630.8414104173773,534.469802831367,630.8414104173773,534.469802831367,630.8414104173773,NSHA18,local,,,
14799,11051.0,ga2011oqhjij,2011-07-27 04:02:42,734711.1685,local,1.0,121.529,-30.573,,AUST,,,,,,,3.32,AUST,WA,,3.32,ML,3.32,ML,AUST,,,3.45,3.45,ML2MW,Kalgoorlie; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
298,11052.0,,2011-07-28 20:41:21,734712.8621,local,1.0,148.557,-38.194,10.0,MEL,,,,,,,2.5,MEL,SEA,2.43,2.5,ML,2.43,REV_ML,REV_ML,,,2.81,2.81,ML2MW,Off Marlo; Vic,4.016125375,4.021098428,3.1612689275,2.4219156269999997,3.0,3.0,4.0,6.0,SEAustralia,137.0264155533772,783.4398223687367,137.0264155533772,783.4398223687367,137.0264155533772,783.4398223687367,137.0264155533772,783.4398223687367,NSHA18,local,,,
299,11053.0,ga2011otxzjn,2011-07-29 03:37:30,734713.151,local,1.0,143.839,-29.604,15.0,AUST,,,,,,,3.0,AUST,SEA,,3.0,ML,3.0,ML,AUST,,,3.21,3.21,ML2MW,NW of Bourke; NSW,3.9549273420000004,3.9027466605,3.8381154005,3.555877387,4.0,4.0,4.0,5.0,SEAustralia,278.43143127425657,768.4535240488273,278.43143127425657,768.4535240488273,278.43143127425657,768.4535240488273,278.43143127425657,768.4535240488273,NSHA18,local,,,
300,11054.0,ga2011owpfzb,2011-07-30 14:27:02,734714.6021,local,1.0,118.074,-31.288,0.0,AUST,,,,,,,2.6,AUST,WA,,2.6,ML,2.6,ML,AUST,,,2.93,2.93,ML2MW,Merredin; WA,1.696743992,2.2792649154999998,1.755181257,1.750171497,1.0,2.0,1.0,1.0,SWAustralia,45.324460747603766,518.2693853516954,45.324460747603766,518.2693853516954,45.324460747603766,518.2693853516954,45.324460747603766,518.2693853516954,NSHA18,local,,,
301,11055.0,ga2011oxcwtm,2011-07-30 21:18:45,734714.888,local,1.0,118.05,-31.295,5.0,AUST,,,,,,,2.6,AUST,WA,,2.6,ML,2.6,ML,AUST,,,2.93,2.93,ML2MW,NW of Merredin; WA,2.747630064,2.73557028,2.5918521515000004,2.404660977,3.0,3.0,4.0,5.0,SWAustralia,43.23510619893558,519.283834065694,43.23510619893558,519.283834065694,43.23510619893558,519.283834065694,43.23510619893558,519.283834065694,NSHA18,local,,,
302,11056.0,ga2011oxgphy,2011-07-30 23:10:48,734714.9658,local,1.0,117.991,-31.277,2.0,AUST,,,,,,,2.5,AUST,WA,,2.5,ML,2.5,ML,AUST,,,2.86,2.86,ML2MW,NW of Merredin; WA,2.020174206,2.036320544,2.4094670970000003,2.276196102,1.0,1.0,2.0,2.0,SWAustralia,41.48553955429852,517.9429105982788,41.48553955429852,517.9429105982788,41.48553955429852,517.9429105982788,41.48553955429852,517.9429105982788,NSHA18,local,,,
303,11057.0,ga2011oyjtgl,2011-07-31 13:50:22,734715.5766,local,1.0,115.855,-30.122,16.0,AUST,,,,,,,2.5,AUST,WA,,2.5,ML,2.5,ML,AUST,,,2.86,2.86,ML2MW,SW of Marchagee; WA,2.9822000810000002,3.003538904,2.6032893965,2.657896678,2.0,2.0,4.0,7.0,SWAustralia,98.61087367411118,508.69767081561525,98.61087367411118,508.69767081561525,98.61087367411118,508.69767081561525,98.61087367411118,508.69767081561525,NSHA18,local,,,
304,11058.0,ga2011penbdk,2011-08-03 21:56:53,734718.9145,local,0.0,145.765,-38.449,8.3,GG,,,,,,,3.0,GG,SEA,2.99,3.0,ML,2.99,REV_ML,REV_ML,,,3.2,3.2,ML2MW,5 km W of Korumburra; Vic,3.211987084,2.8834895545,2.547210434,2.655387316,5.0,4.0,5.0,7.0,SEAustralia,100.34695995620406,766.7973850711189,100.34695995620406,766.7973850711189,100.34695995620406,766.7973850711189,100.34695995620406,766.7973850711189,NSHA18,local,,,
305,11059.0,ga2011phgiqy,2011-08-05 09:47:50,734720.4082,local,2.0,118.915,-33.201,10.0,AUST,,,,,,,2.7,AUST,WA,,2.7,ML,2.7,ML,AUST,,,3.0,3.0,ML2MW,SW of Newdegate; WA,2.7770128725,2.7635571805,2.629377269,2.539918516,4.0,4.0,6.0,7.0,SWAustralia,159.4197834756308,728.2950850134346,159.4197834756308,728.2950850134346,159.4197834756308,728.2950850134346,159.4197834756308,728.2950850134346,NSHA18,local,,,
306,11060.0,ga2011phgrvo,2011-08-05 09:58:29,734720.4156,local,0.0,118.852,-33.227,10.0,AUST,,,,,,,2.7,AUST,WA,,2.7,ML,2.7,ML,AUST,,,3.0,3.0,ML2MW,SW of Newdegate; WA,2.514892368,2.7789373195,2.5557014855,2.43180946,3.0,4.0,6.0,7.0,SWAustralia,154.22115887680926,730.9608825190443,154.22115887680926,730.9608825190443,154.22115887680926,730.9608825190443,154.22115887680926,730.9608825190443,NSHA18,local,,,
307,11061.0,ga2011phipis,2011-08-05 10:55:56,734720.4555,local,0.0,118.719,-33.252,10.0,AUST,,,,,,,2.6,AUST,WA,,2.6,ML,2.6,ML,AUST,,,2.93,2.93,ML2MW,SW of Newdegate; WA,2.86373736,2.837913938,2.39783436,2.218412738,3.0,3.0,5.0,5.0,SWAustralia,142.77338610507928,733.4443555353859,142.77338610507928,733.4443555353859,142.77338610507928,733.4443555353859,142.77338610507928,733.4443555353859,NSHA18,local,,,
308,11062.0,ga2011pizhbz,2011-08-06 08:23:45,734721.3498,local,0.0,118.831,-33.243,2.0,AUST,,,,,,,2.5,AUST,WA,,2.5,ML,2.5,ML,AUST,,,2.86,2.86,ML2MW,SW of Newdegate; WA,,2.9934241725,2.365341232,2.070881118,0.0,2.0,3.0,5.0,SWAustralia,152.6903866228828,732.6740646683612,152.6903866228828,732.6740646683612,152.6903866228828,732.6740646683612,152.6903866228828,732.6740646683612,NSHA18,local,,,
309,11063.0,,2011-08-10 07:54:31,734725.3295,local,0.0,133.9075,-19.9404,0.0,IDC,,,,,,,3.7,IDC,WA,,3.7,ML,3.7,ML,IDC,,,3.74,3.74,ML2MW,44 km SW of Tennant Creek; NT,3.3258686045,3.337450186,3.2658956525000002,3.2693258185,2.0,2.0,2.0,2.0,SWAustralia,599.1802786167406,721.0889131997616,599.1802786167406,721.0889131997616,599.1802786167406,721.0889131997616,599.1802786167406,721.0889131997616,NSHA18,local,,,
310,11064.0,ga2011pswuts,2011-08-11 17:53:52,734726.7457,local,1.0,127.42,-18.698,4.0,AUST,,,,,,,2.6,AUST,WA,,2.6,ML,2.6,ML,AUST,,,2.93,2.93,ML2MW,SW of Halls Creek; WA,2.743109936,2.839712048,2.745644848,2.743604045,3.0,3.0,4.0,4.0,SWAustralia,199.42493805160646,760.1221052786193,199.42493805160646,760.1221052786193,199.42493805160646,760.1221052786193,199.42493805160646,760.1221052786193,NSHA18,local,,,
14800,11065.0,,2011-08-17 11:09:06,734732.4647,local,1.0,128.6766,-16.9189,0.0,IDC,,,,,3.8,IDC,,,WA,,3.8,mb,3.8,mb,IDC,,3.38,,3.38,mb2MW,31 km S of Lake Argyle; WA,,,,,,,,,,,,,,,,,,NSHA18,,,,
311,11066.0,ga2011qesuoc,2011-08-18 04:46:38,734733.1991,local,1.0,139.788,-37.095,22.2,ADE,,,,,,,3.1,ADE,SEA,3.08,3.1,ML,3.08,REV_ML,REV_ML,,,3.27,3.27,ML2MW,8 km NNE of Robe; SA,3.3045061765,3.2900966670000003,3.1025572830000003,2.812382326,2.0,2.0,2.0,3.0,SEAustralia,186.1870055676348,797.640842736459,186.1870055676348,797.640842736459,186.1870055676348,797.640842736459,186.1870055676348,797.640842736459,NSHA18,local,,,
312,11067.0,,2011-08-18 06:14:59,734733.2604,local,1.0,138.6152,-30.1125,0.0,IDC,,,,,,,3.3,IDC,SA,,3.3,ML,3.3,ML,IDC,,,3.43,3.43,ML2MW,32 km NE of Lyndhurst; SA,3.857593227,3.863805946,3.287992377,2.980621413,3.0,3.0,6.0,7.0,SAustralia,345.35543762415153,796.744404250337,345.35543762415153,796.744404250337,345.35543762415153,796.744404250337,345.35543762415153,796.744404250337,NSHA18,local,,,
313,11068.0,ga2011qfcprb,2011-08-18 09:42:41,734733.4046,local,1.0,116.25,-21.177,0.0,AUST,,,,,,,3.1,AUST,WA,,3.1,ML,3.1,ML,AUST,,,3.28,3.28,ML2MW,SW of Dampier; WA,,2.875393127,2.642356402,2.3579418765,0.0,1.0,2.0,2.0,SWAustralia,361.54382844757396,650.776234251242,361.54382844757396,650.776234251242,361.54382844757396,650.776234251242,361.54382844757396,650.776234251242,NSHA18,local,,,
314,11069.0,ga2011qxjlsb,2011-08-28 08:29:51,734743.3541,local,1.0,138.305,-32.839,13.3,ADE,,,,,,,2.7,ADE,SA,2.74,2.7,ML,2.74,REV_ML,REV_ML,,,3.03,3.03,ML2MW,6 km NW of Booleroo Centre; SA,2.286816509,2.129168604,2.369426729,2.4719979785,3.0,2.0,5.0,6.0,SAustralia,40.86069888066173,711.1818931462343,40.86069888066173,711.1818931462343,40.86069888066173,711.1818931462343,40.86069888066173,711.1818931462343,NSHA18,local,,,
315,11070.0,ga2011rabwge,2011-08-29 19:54:08,734744.8293,local,0.0,137.47,-25.954,10.0,ADE,,,,,,,3.31,AUST,WA,,3.31,ML,3.31,ML,AUST,,,3.44,3.44,ML2MW,53 km W of Poeppel Corner; NT,2.774935609,2.805093146,2.632590383,2.4801179920000003,1.0,1.0,3.0,4.0,SWAustralia,636.2741115673318,772.1811930721209,636.2741115673318,772.1811930721209,636.2741115673318,772.1811930721209,636.2741115673318,772.1811930721209,NSHA18,local,,,
316,11071.0,ga2011rapjxe,2011-08-30 02:42:15,734745.1127,local,2.0,137.405,-25.967,20.0,ADE,,,,,,,3.42,AUST,WA,,3.42,ML,3.42,ML,AUST,,,3.53,3.53,ML2MW,59 km W of Poeppel Corner; NT,3.0746455425,3.430047829,2.579153099,2.449876931,2.0,1.0,2.0,3.0,SWAustralia,639.9299419588033,771.7696913700968,639.9299419588033,771.7696913700968,639.9299419588033,771.7696913700968,639.9299419588033,771.7696913700968,NSHA18,local,,,
317,11072.0,,2011-08-31 06:24:59,734746.2674,local,1.0,138.5959,-30.1579,0.0,IDC,,,,,,,2.7,IDC,SA,,2.7,ML,2.7,ML,IDC,,,3.0,3.0,ML2MW,28 km ENE of Lyndhurst; SA,3.26059353,3.284879019,3.184632266,3.0970877075,4.0,4.0,6.0,6.0,SAustralia,344.0096361674206,695.6202966360795,344.0096361674206,695.6202966360795,344.0096361674206,695.6202966360795,344.0096361674206,695.6202966360795,NSHA18,local,,,
318,11073.0,ga2011refion,2011-09-01 01:56:51,734747.0811,local,1.0,123.3,-18.845,10.0,AUST,,,,,,,3.81,AUST,WA,,3.81,ML,3.81,ML,AUST,,,3.83,3.83,ML2MW,SE of Broome; WA,3.758334719,3.749022458,3.68479436,3.672421049,3.0,3.0,3.0,3.0,SWAustralia,260.6330898447963,678.4149461971588,260.6330898447963,678.4149461971588,260.6330898447963,678.4149461971588,260.6330898447963,678.4149461971588,NSHA18,local,,,
319,11074.0,,2011-09-03 13:16:11,734749.5529,local,1.0,138.547,-30.776,16.0,ADE,,,,,,,2.6,ADE,SA,2.63,2.6,ML,2.63,REV_ML,REV_ML,,,2.94,2.94,ML2MW,14 km E of Beltana; SA,2.989805791,3.041620709,2.737346408,2.556713503,1.0,1.0,3.0,4.0,SAustralia,296.4812855246372,724.3109803133508,296.4812855246372,724.3109803133508,296.4812855246372,724.3109803133508,296.4812855246372,724.3109803133508,NSHA18,local,,,
